run_id,cpu_vendor,cpu_cores,cpu_threads,cpu_frequency_khz,cpu_architecture,ram_total_bytes,ram_available_bytes,ram_type,gpu_count,gpu_0_name,gpu_0_vendor,gpu_0_vram_gb,gpu_1_name,gpu_1_vendor,gpu_1_vram_gb,disk_total_gb,disk_free_gb,disk_filesystem,host_os_name,is_docker_used,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,shared_critic,learning_rate_schedule,beta_schedule,epsilon_schedule,checkpoint_interval,keep_checkpoints,even_checkpoints,normalize,hidden_units,num_layers,vis_encode_type,memory,goal_conditioning_type,deterministic,extrinsic_gamma,extrinsic_strength,init_path,threaded,max_steps,time_horizon,summary_freq,self_play,behavioral_cloning,time_start,time_end,total_steps,total_duration
3DBall_ppo_1768181665,Apple,10,10,-1,ARM,17179869184,6379634688,LPDDR5,0,,,,,,,228.274,6.86,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768181667,1768182182,1264041,515
3DBall_ppo_1768182483,Apple,10,10,-1,ARM,17179869184,6885048320,LPDDR5,0,,,,,,,228.274,6.866,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768182484,1768183000,1265123,516
3DBall_ppo_1768183301,Apple,10,10,-1,ARM,17179869184,6744473600,LPDDR5,0,,,,,,,228.274,6.864,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768183302,1768183816,1265935,514
3DBall_ppo_1768184117,Apple,10,10,-1,ARM,17179869184,6941032448,LPDDR5,0,,,,,,,228.274,6.861,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768184118,1768184637,1267196,519
3DBall_ppo_1768184938,Apple,10,10,-1,ARM,17179869184,6953631744,LPDDR5,0,,,,,,,228.274,6.858,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768184939,1768185453,1266879,514
3DBall_ppo_1768185754,Apple,10,10,-1,ARM,17179869184,6977765376,LPDDR5,0,,,,,,,228.274,6.868,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768185755,1768186270,1266614,515
3DBall_ppo_1768186572,Apple,10,10,-1,ARM,17179869184,6979551232,LPDDR5,0,,,,,,,228.274,6.863,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768186573,1768187087,1268998,514
3DBall_ppo_1768187388,Apple,10,10,-1,ARM,17179869184,6946652160,LPDDR5,0,,,,,,,228.274,6.855,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768187389,1768187905,1266853,516
3DBall_ppo_1768188206,Apple,10,10,-1,ARM,17179869184,7058194432,LPDDR5,0,,,,,,,228.274,6.852,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768188207,1768188723,1263788,516
3DBall_ppo_1768189024,Apple,10,10,-1,ARM,17179869184,6997524480,LPDDR5,0,,,,,,,228.274,6.842,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768189025,1768189542,1267647,517
3DBall_ppo_1768189844,Apple,10,10,-1,ARM,17179869184,6995247104,LPDDR5,0,,,,,,,228.274,6.832,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768189845,1768190356,1267047,511
3DBall_ppo_1768190657,Apple,10,10,-1,ARM,17179869184,7012696064,LPDDR5,0,,,,,,,228.274,6.837,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768190658,1768191169,1265696,511
3DBall_ppo_1768191470,Apple,10,10,-1,ARM,17179869184,7035928576,LPDDR5,0,,,,,,,228.274,6.838,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768191471,1768191981,1267694,510
3DBall_ppo_1768192282,Apple,10,10,-1,ARM,17179869184,6989086720,LPDDR5,0,,,,,,,228.274,6.828,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768192283,1768192796,1264577,513
3DBall_ppo_1768193097,Apple,10,10,-1,ARM,17179869184,7011385344,LPDDR5,0,,,,,,,228.274,6.832,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768193099,1768193615,1266911,516
3DBall_ppo_1768193917,Apple,10,10,-1,ARM,17179869184,6980714496,LPDDR5,0,,,,,,,228.274,6.826,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768193918,1768194435,1268141,517
3DBall_ppo_1768194736,Apple,10,10,-1,ARM,17179869184,6904152064,LPDDR5,0,,,,,,,228.274,6.815,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768194738,1768195253,1266187,515
3DBall_ppo_1768195554,Apple,10,10,-1,ARM,17179869184,6944997376,LPDDR5,0,,,,,,,228.274,6.814,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768195555,1768196070,1263512,515
3DBall_ppo_1768196371,Apple,10,10,-1,ARM,17179869184,6970327040,LPDDR5,0,,,,,,,228.274,6.798,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768196373,1768196887,1266933,514
3DBall_ppo_1768197189,Apple,10,10,-1,ARM,17179869184,6979485696,LPDDR5,0,,,,,,,228.274,6.817,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768197190,1768197704,1266313,514
3DBall_ppo_1768198005,Apple,10,10,-1,ARM,17179869184,7031635968,LPDDR5,0,,,,,,,228.274,6.808,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768198007,1768198522,1265130,515
3DBall_ppo_1768198823,Apple,10,10,-1,ARM,17179869184,7016644608,LPDDR5,0,,,,,,,228.274,6.803,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768198825,1768199338,1265898,513
3DBall_ppo_1768199639,Apple,10,10,-1,ARM,17179869184,6990741504,LPDDR5,0,,,,,,,228.274,6.81,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768199640,1768200156,1267968,516
3DBall_ppo_1768200457,Apple,10,10,-1,ARM,17179869184,7067680768,LPDDR5,0,,,,,,,228.274,6.806,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768200458,1768200973,1266617,515
3DBall_ppo_1768201274,Apple,10,10,-1,ARM,17179869184,6998671360,LPDDR5,0,,,,,,,228.274,6.794,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768201275,1768201789,1265975,514
3DBall_ppo_1768202091,Apple,10,10,-1,ARM,17179869184,6997590016,LPDDR5,0,,,,,,,228.274,6.8,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768202092,1768202606,1263517,514
3DBall_ppo_1768202907,Apple,10,10,-1,ARM,17179869184,7006306304,LPDDR5,0,,,,,,,228.274,6.789,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768202908,1768203423,1265752,515
3DBall_ppo_1768203724,Apple,10,10,-1,ARM,17179869184,7032635392,LPDDR5,0,,,,,,,228.274,6.783,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768203725,1768204241,1266639,516
3DBall_ppo_1768204543,Apple,10,10,-1,ARM,17179869184,7015251968,LPDDR5,0,,,,,,,228.274,6.782,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768204544,1768205059,1265931,515
3DBall_ppo_1768205361,Apple,10,10,-1,ARM,17179869184,7032553472,LPDDR5,0,,,,,,,228.274,6.774,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768205362,1768205877,1266280,515
3DBall_ppo_1768224405,Apple,10,10,-1,ARM,17179869184,6389645312,LPDDR5,0,,,,,,,228.274,6.73,apfs,darwin,FALSE,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768224406,1768225006,1267055,600
3DBall_ppo_1768225307,Apple,10,10,-1,ARM,17179869184,6934233088,LPDDR5,0,,,,,,,228.274,6.771,apfs,darwin,FALSE,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768225308,1768225901,1265816,593
3DBall_ppo_1768226202,Apple,10,10,-1,ARM,17179869184,6928531456,LPDDR5,0,,,,,,,228.274,6.767,apfs,darwin,FALSE,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768226203,1768226802,1265030,599
3DBall_ppo_1768227104,Apple,10,10,-1,ARM,17179869184,6887571456,LPDDR5,0,,,,,,,228.274,6.776,apfs,darwin,FALSE,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768227105,1768227698,1267157,593
3DBall_ppo_1768227999,Apple,10,10,-1,ARM,17179869184,6924910592,LPDDR5,0,,,,,,,228.274,6.769,apfs,darwin,FALSE,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768228000,1768228596,1264054,596
3DBall_ppo_1768228898,Apple,10,10,-1,ARM,17179869184,6964625408,LPDDR5,0,,,,,,,228.274,6.768,apfs,darwin,FALSE,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768228899,1768229491,1266524,592
3DBall_ppo_1768229792,Apple,10,10,-1,ARM,17179869184,6980222976,LPDDR5,0,,,,,,,228.274,6.758,apfs,darwin,FALSE,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768229793,1768230392,1269622,599
3DBall_ppo_1768230688,Apple,10,10,-1,ARM,17179869184,6518407168,LPDDR5,0,,,,,,,228.274,6.754,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768230690,1768232478,1265173,1788
3DBall_ppo_1768232779,Apple,10,10,-1,ARM,17179869184,6943604736,LPDDR5,0,,,,,,,228.274,6.741,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768232780,1768234563,1253515,1783
3DBall_ppo_1768234865,Apple,10,10,-1,ARM,17179869184,6897319936,LPDDR5,0,,,,,,,228.274,6.732,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768234866,1768236665,1265992,1799
3DBall_ppo_1768236967,Apple,10,10,-1,ARM,17179869184,6974570496,LPDDR5,0,,,,,,,228.274,6.736,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768236968,1768238711,1265493,1743
3DBall_ppo_1768239012,Apple,10,10,-1,ARM,17179869184,6946193408,LPDDR5,0,,,,,,,228.274,6.731,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768239013,1768240818,1269299,1805
3DBall_ppo_1768241119,Apple,10,10,-1,ARM,17179869184,6975225856,LPDDR5,0,,,,,,,228.274,6.721,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768241120,1768242907,1266040,1787
3DBall_ppo_1768243208,Apple,10,10,-1,ARM,17179869184,6926548992,LPDDR5,0,,,,,,,228.274,6.715,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768243209,1768245019,1266940,1810
3DBall_ppo_1768245320,Apple,10,10,-1,ARM,17179869184,6941081600,LPDDR5,0,,,,,,,228.274,6.705,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768245321,1768247119,1266787,1798
3DBall_ppo_1768247420,Apple,10,10,-1,ARM,17179869184,6997917696,LPDDR5,0,,,,,,,228.274,6.698,apfs,darwin,FALSE,ppo,2,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768247421,1768249223,1268741,1802
batch_000_95c47ed9,Apple,10,10,-1,ARM,17179869184,4117479424,LPDDR5,0,,,,,,,460.432,155.403,apfs,darwin,FALSE,ppo,128,6000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768325742,1768326253,1274340,511
batch_001_5734c9f5,Apple,10,10,-1,ARM,17179869184,4486742016,LPDDR5,0,,,,,,,460.432,155.39,apfs,darwin,FALSE,ppo,32,12000,0.0001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768326256,1768326849,1253758,593
batch_002_f131ae8b,Apple,10,10,-1,ARM,17179869184,4494065664,LPDDR5,0,,,,,,,460.432,155.38,apfs,darwin,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768326851,1768327365,1273090,514
batch_003_f3543c1a,Apple,10,10,-1,ARM,17179869184,4605329408,LPDDR5,0,,,,,,,460.432,155.36,apfs,darwin,FALSE,ppo,128,12000,0.001,0.005,0.1,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768327368,1768327868,1230026,500
batch_004_85f4bcf6,Apple,10,10,-1,ARM,17179869184,4046225408,LPDDR5,0,,,,,,,460.432,155.355,apfs,darwin,FALSE,ppo,32,24000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768327871,1768328372,1241447,501
batch_005_10233cd8,Apple,10,10,-1,ARM,17179869184,4711399424,LPDDR5,0,,,,,,,460.432,155.306,apfs,darwin,FALSE,ppo,32,24000,0.0003,0.005,0.2,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768328374,1768328965,1256587,591
batch_006_cc74d8ae,Apple,10,10,-1,ARM,17179869184,4519739392,LPDDR5,0,,,,,,,460.432,155.311,apfs,darwin,FALSE,ppo,32,24000,0.0003,0.001,0.1,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768328968,1768329470,1238143,502
batch_007_e4cc25d6,Apple,10,10,-1,ARM,17179869184,4527554560,LPDDR5,0,,,,,,,460.432,155.304,apfs,darwin,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768329473,1768330074,1267156,601
batch_008_6adcd660,Apple,10,10,-1,ARM,17179869184,4716429312,LPDDR5,0,,,,,,,460.432,155.294,apfs,darwin,FALSE,ppo,128,12000,0.001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768330076,1768330592,1260382,516
batch_009_a80ecb0c,Apple,10,10,-1,ARM,17179869184,4557209600,LPDDR5,0,,,,,,,460.432,155.293,apfs,darwin,FALSE,ppo,32,12000,0.0001,0.001,0.2,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768330595,1768331124,1264809,529
batch_010_e26526b4,Apple,10,10,-1,ARM,17179869184,4607475712,LPDDR5,0,,,,,,,460.432,155.264,apfs,darwin,FALSE,ppo,128,12000,0.0001,0.005,0.1,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768331127,1768331599,1245894,472
batch_011_09a0cfd7,Apple,10,10,-1,ARM,17179869184,4292558848,LPDDR5,0,,,,,,,460.432,155.324,apfs,darwin,FALSE,ppo,128,12000,0.001,0.005,0.1,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768331602,1768332130,1257103,528
batch_012_ff1527c8,Apple,10,10,-1,ARM,17179869184,4454760448,LPDDR5,0,,,,,,,460.432,155.252,apfs,darwin,FALSE,ppo,64,24000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768332133,1768332697,1257822,564
batch_013_c5f912ee,Apple,10,10,-1,ARM,17179869184,4044423168,LPDDR5,0,,,,,,,460.432,155.249,apfs,darwin,FALSE,ppo,32,6000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768332699,1768333252,1270616,553
batch_014_62ffdeba,Apple,10,10,-1,ARM,17179869184,4639506432,LPDDR5,0,,,,,,,460.432,155.256,apfs,darwin,FALSE,ppo,128,6000,0.0001,0.005,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768333254,1768333746,1267918,492
batch_015_34ff25c9,Apple,10,10,-1,ARM,17179869184,4297949184,LPDDR5,0,,,,,,,460.432,155.255,apfs,darwin,FALSE,ppo,64,12000,0.0003,0.005,0.1,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768333749,1768334261,1260514,512
batch_016_239df23f,Apple,10,10,-1,ARM,17179869184,4455710720,LPDDR5,0,,,,,,,460.432,155.223,apfs,darwin,FALSE,ppo,32,6000,0.0003,0.001,0.1,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768334264,1768334824,1267252,560
batch_017_b3722fc1,Apple,10,10,-1,ARM,17179869184,4257742848,LPDDR5,0,,,,,,,460.432,155.225,apfs,darwin,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768334826,1768335481,1272611,655
batch_018_b766a9e5,Apple,10,10,-1,ARM,17179869184,4519657472,LPDDR5,0,,,,,,,460.432,155.162,apfs,darwin,FALSE,ppo,32,6000,0.001,0.005,0.2,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768335484,1768336148,1268287,664
batch_019_bebdeca4,Apple,10,10,-1,ARM,17179869184,4259676160,LPDDR5,0,,,,,,,460.432,155.16,apfs,darwin,FALSE,ppo,32,24000,0.0001,0.005,0.2,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768336151,1768336788,1254717,637
batch_020_7b35bbcf,Apple,10,10,-1,ARM,17179869184,4590272512,LPDDR5,0,,,,,,,460.432,155.15,apfs,darwin,FALSE,ppo,32,24000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768336791,1768337408,1254038,617
batch_021_63cbb0e4,Apple,10,10,-1,ARM,17179869184,3990339584,LPDDR5,0,,,,,,,460.432,155.164,apfs,darwin,FALSE,ppo,64,24000,0.0003,0.001,0.1,0.99,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768337411,1768337891,1235827,480
batch_022_b4d66d2b,Apple,10,10,-1,ARM,17179869184,4131504128,LPDDR5,0,,,,,,,460.432,155.16,apfs,darwin,FALSE,ppo,128,6000,0.0003,0.001,0.2,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768337894,1768338366,1273803,472
batch_023_bd94589b,Apple,10,10,-1,ARM,17179869184,4158357504,LPDDR5,0,,,,,,,460.432,155.148,apfs,darwin,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.95,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768338369,1768338982,1272058,613
batch_024_fb8924d0,Apple,10,10,-1,ARM,17179869184,4005265408,LPDDR5,0,,,,,,,460.432,155.139,apfs,darwin,FALSE,ppo,64,24000,0.001,0.005,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768338985,1768339526,1255528,541
batch_025_3a5c8daf,Apple,10,10,-1,ARM,17179869184,4151246848,LPDDR5,0,,,,,,,460.432,155.14,apfs,darwin,FALSE,ppo,32,24000,0.0001,0.001,0.2,0.95,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768339529,1768340128,1252028,599
batch_026_e9afd3b5,Apple,10,10,-1,ARM,17179869184,4215996416,LPDDR5,0,,,,,,,460.432,155.13,apfs,darwin,FALSE,ppo,128,12000,0.0003,0.005,0.2,0.99,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768340130,1768340593,1266257,463
batch_027_f6d0951f,Apple,10,10,-1,ARM,17179869184,4628217856,LPDDR5,0,,,,,,,460.432,155.14,apfs,darwin,FALSE,ppo,128,6000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768340596,1768341067,1273266,471
batch_028_a6c31b9c,Apple,10,10,-1,ARM,17179869184,3982589952,LPDDR5,0,,,,,,,460.432,155.137,apfs,darwin,FALSE,ppo,128,12000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768341069,1768341578,1265162,509
batch_029_52bdc714,Apple,10,10,-1,ARM,17179869184,4205723648,LPDDR5,0,,,,,,,460.432,155.066,apfs,darwin,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768341581,1768342058,1266703,477
batch_030_e015dcab,Apple,10,10,-1,ARM,17179869184,4259446784,LPDDR5,0,,,,,,,460.432,155.041,apfs,darwin,FALSE,ppo,32,24000,0.0003,0.001,0.1,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768342061,1768342557,1232211,496
batch_031_d78361f9,Apple,10,10,-1,ARM,17179869184,4240736256,LPDDR5,0,,,,,,,460.432,155.026,apfs,darwin,FALSE,ppo,64,12000,0.001,0.001,0.2,0.95,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768342560,1768343099,1252656,539
batch_032_64f2ca04,Apple,10,10,-1,ARM,17179869184,4461297664,LPDDR5,0,,,,,,,460.432,155.019,apfs,darwin,FALSE,ppo,128,6000,0.0001,0.005,0.2,0.95,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768343102,1768343608,1275780,506
batch_033_e02ba9a7,Apple,10,10,-1,ARM,17179869184,4079386624,LPDDR5,0,,,,,,,460.432,155.029,apfs,darwin,FALSE,ppo,32,24000,0.001,0.005,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768343611,1768344117,1256594,506
batch_034_a6195fb2,Apple,10,10,-1,ARM,17179869184,4186374144,LPDDR5,0,,,,,,,460.432,154.989,apfs,darwin,FALSE,ppo,128,24000,0.0003,0.005,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768344119,1768344570,1249533,451
batch_035_b3b858ab,Apple,10,10,-1,ARM,17179869184,4238508032,LPDDR5,0,,,,,,,460.432,154.968,apfs,darwin,FALSE,ppo,32,6000,0.0001,0.001,0.1,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768344573,1768345183,1266327,610
batch_036_fb120bc0,Apple,10,10,-1,ARM,17179869184,4511432704,LPDDR5,0,,,,,,,460.432,154.961,apfs,darwin,FALSE,ppo,128,24000,0.0001,0.001,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768345185,1768345634,1247102,449
